model,checkpoint,eng_acc,nld_acc,spa_acc,fra_acc,rus_acc,ita_acc,por_acc,tur_acc,ara_acc,deu_acc,eng_se,nld_se,spa_se,fra_se,rus_se,ita_se,por_se,tur_se,ara_se,deu_se,source_path
HPLT/hplt2c_spa_checkpoints,checkpoint_0021000,0.8883116883116883,0.6572286572286572,0.9834710743801652,0.8657770800627943,0.5409707724425887,0.7409136378792931,0.8996062992125984,0.6406429391504018,0.6880658436213992,0.7815491731940818,0.0113511846581553,0.0098308113456783,0.0025293025139899,0.0067533097792986,0.0080499710804447,0.0080005130521498,0.00544342187801,0.0114960074851333,0.0132910204676843,0.0086194586031675,multiblimp/results/HPLT/hplt2c_spa_checkpoints/checkpoint_0021000/all.csv
HPLT/hplt2c_spa_checkpoints,checkpoint_0022000,0.8753246753246753,0.6537966537966537,0.9826839826839828,0.8642072213500785,0.5618475991649269,0.7525841947315772,0.8986220472440944,0.6636050516647531,0.7037037037037037,0.7941688424717145,0.0119050021186352,0.009854074482381,0.0025877875066524,0.0067865268430925,0.008015103085629,0.0078795793530403,0.0054670470543428,0.0113202364715317,0.0130999576255838,0.0084340654759177,multiblimp/results/HPLT/hplt2c_spa_checkpoints/checkpoint_0022000/all.csv
HPLT/hplt2c_spa_checkpoints,checkpoint_0023000,0.8701298701298701,0.6417846417846418,0.9822904368358912,0.8740188383045526,0.5501043841336117,0.7459153051017006,0.8999343832020997,0.6722158438576349,0.7127572016460906,0.7841601392515231,0.0121143833819231,0.0099310604223732,0.0026165048844909,0.0065737546227699,0.0080364765797555,0.007949609193813,0.0054355110062622,0.0112466783749095,0.0129809728800158,0.0085820925766475,multiblimp/results/HPLT/hplt2c_spa_checkpoints/checkpoint_0023000/all.csv
HPLT/hplt2c_spa_checkpoints,checkpoint_0024000,0.8636363636363636,0.6473616473616474,0.9803227075954348,0.8653846153846154,0.5545407098121086,0.7392464154718239,0.8976377952755905,0.6561423650975889,0.7086419753086419,0.8037423846823325,0.0123671430543352,0.0098961693442781,0.0027552744715711,0.0067616427539206,0.0080289356495887,0.0080171779703852,0.0054905126885198,0.0113805774941226,0.0130358330506543,0.0082850795392112,multiblimp/results/HPLT/hplt2c_spa_checkpoints/checkpoint_0024000/all.csv
HPLT/hplt2c_spa_checkpoints,checkpoint_0025000,0.8922077922077922,0.6207636207636208,0.9854388036206218,0.8555729984301413,0.5394050104384134,0.746915638546182,0.8894356955380578,0.6544202066590127,0.7111111111111111,0.7972149695387293,0.011175869630098,0.0100495586193003,0.002376353396721,0.0069639079296631,0.0080520106857603,0.0079392631761625,0.0056801167874806,0.0113940585100942,0.0130030733551483,0.0083874637556035,multiblimp/results/HPLT/hplt2c_spa_checkpoints/checkpoint_0025000/all.csv
HPLT/hplt2c_spa_checkpoints,checkpoint_0026000,0.8675324675324675,0.6023166023166023,0.984258166076348,0.8653846153846154,0.5357515657620042,0.7572524174724908,0.8986220472440944,0.6791044776119403,0.6707818930041153,0.7811140121845083,0.0122166527452509,0.0101370131690262,0.0024693340440616,0.0067616427539206,0.0080564589414165,0.0078290588593006,0.0054670470543428,0.011184744050848,0.0134816914418509,0.0086256371002075,multiblimp/results/HPLT/hplt2c_spa_checkpoints/checkpoint_0026000/all.csv
HPLT/hplt2c_spa_checkpoints,checkpoint_0027000,0.8805194805194805,0.6237666237666237,0.9846517119244392,0.8665620094191523,0.5370563674321504,0.7485828609536512,0.8914041994750657,0.6561423650975889,0.6831275720164609,0.7980852915578764,0.0116888738831456,0.0100338727656657,0.0024387594126785,0.0067365859868103,0.0080549202023201,0.00792189618882,0.0056355508407462,0.0113805774941226,0.0133476556523406,0.0083740127811912,multiblimp/results/HPLT/hplt2c_spa_checkpoints/checkpoint_0027000/all.csv
HPLT/hplt2c_spa_checkpoints,checkpoint_0028000,0.8857142857142857,0.6362076362076362,0.9822904368358912,0.8622448979591837,0.5558455114822547,0.7519173057685895,0.890748031496063,0.6572904707233066,0.7144032921810699,0.7811140121845083,0.0114656171381367,0.0099644903603687,0.0026165048844909,0.0068276217183655,0.008026594607525,0.0078866949353811,0.0056504702113686,0.0113714980938138,0.0129586626190362,0.0086256371002075,multiblimp/results/HPLT/hplt2c_spa_checkpoints/checkpoint_0028000/all.csv
HPLT/hplt2c_spa_checkpoints,checkpoint_0029000,0.8935064935064935,0.670956670956671,0.9822904368358912,0.8736263736263736,0.5474947807933194,0.7602534178059354,0.8966535433070866,0.6515499425947188,0.6987654320987654,0.7845953002610966,0.0111164228321033,0.0097320122306352,0.0026165048844909,0.0065825077689717,0.0080406107440359,0.0077959163419476,0.0055138208174727,0.0114161600897046,0.0131622450147872,0.0085758154458367,multiblimp/results/HPLT/hplt2c_spa_checkpoints/checkpoint_0029000/all.csv
HPLT/hplt2c_spa_checkpoints,checkpoint_0030000,0.8818181818181818,0.6520806520806521,0.9815033451397088,0.8744113029827315,0.5529749478079332,0.7595865288429476,0.904527559055118,0.6469575200918485,0.6946502057613169,0.7972149695387293,0.0116337438018948,0.0098654934096409,0.0026729458210312,0.0065649805978918,0.0080316709814239,0.0078033267681572,0.0053228280096188,0.0114505748477835,0.013212766534824,0.0083874637556035,multiblimp/results/HPLT/hplt2c_spa_checkpoints/checkpoint_0030000/all.csv
HPLT/hplt2c_spa_checkpoints,checkpoint_0031000,0.9012987012987012,0.625053625053625,0.9815033451397088,0.8681318681318682,0.5383611691022965,0.7562520840280094,0.8973097112860893,0.6469575200918485,0.7053497942386832,0.7959094865100087,0.0107485639231647,0.010027024634485,0.0026729458210312,0.0067029050048921,0.0080533260012842,0.0078399901121591,0.0054982994662226,0.0114505748477835,0.0130787882175533,0.00840752635886,multiblimp/results/HPLT/hplt2c_spa_checkpoints/checkpoint_0031000/all.csv
HPLT/hplt2c_spa_checkpoints,checkpoint_0032000,0.8857142857142857,0.6482196482196482,0.9838646202282566,0.8661695447409733,0.5373173277661796,0.7729243081027009,0.9081364829396326,0.6423650975889782,0.6938271604938272,0.8141862489120975,0.0114656171381367,0.0098906708224768,0.0024995103252326,0.0067449575474709,0.0080546058001054,0.0076500728898898,0.0052316612367222,0.0114838322676933,0.0132227211812142,0.0081138279552958,multiblimp/results/HPLT/hplt2c_spa_checkpoints/checkpoint_0032000/all.csv
HPLT/hplt2c_spa_checkpoints,checkpoint_0033000,0.8844155844155844,0.6658086658086658,0.9834710743801652,0.8520408163265306,0.5362734864300627,0.7602534178059354,0.9025590551181102,0.6538461538461539,0.7193415637860082,0.8028720626631853,0.0115221220571235,0.0097701487755738,0.0025293025139899,0.0070339852184543,0.008055850099151,0.0077959163419476,0.0053715679741386,0.0113985154467428,0.012890462177155,0.0082989328342373,multiblimp/results/HPLT/hplt2c_spa_checkpoints/checkpoint_0033000/all.csv
HPLT/hplt2c_spa_checkpoints,checkpoint_0034000,0.8766233766233766,0.6452166452166452,0.9834710743801652,0.8630298273155416,0.541231732776618,0.7645881960653551,0.9127296587926508,0.6555683122847302,0.7061728395061728,0.793733681462141,0.0118516168101248,0.0099097628749036,0.0025293025139899,0.0068112401469038,0.0080496233688952,0.0077471092287012,0.005112071708212,0.0113850895554887,0.0130681266584812,0.0084406628101591,multiblimp/results/HPLT/hplt2c_spa_checkpoints/checkpoint_0034000/all.csv
HPLT/hplt2c_spa_checkpoints,checkpoint_0035000,0.8727272727272727,0.6349206349206349,0.9862258953168044,0.8744113029827315,0.5396659707724426,0.7582527509169723,0.8982939632545932,0.6492537313432836,0.702880658436214,0.8037423846823325,0.0120105138013784,0.0099719990270615,0.0023121582656649,0.0065649805978918,0.0080516763053651,0.0078180696436048,0.0054748865577165,0.0114335127809486,0.0131104657227372,0.0082850795392112,multiblimp/results/HPLT/hplt2c_spa_checkpoints/checkpoint_0035000/all.csv
HPLT/hplt2c_spa_checkpoints,checkpoint_0036000,0.8948051948051948,0.6645216645216645,0.9834710743801652,0.8759811616954474,0.5474947807933194,0.7769256418806268,0.905511811023622,0.6762342135476463,0.6897119341563785,0.8050478677110531,0.0110564583086515,0.0097794780246486,0.0025293025139899,0.006529674025311,0.0080406107440359,0.0076019729645655,0.0052981999097407,0.0112108868989217,0.0132717522989733,0.0082641812711374,multiblimp/results/HPLT/hplt2c_spa_checkpoints/checkpoint_0036000/all.csv
HPLT/hplt2c_spa_checkpoints,checkpoint_0037000,0.8818181818181818,0.6821106821106822,0.9818968909878,0.8759811616954474,0.5456680584551148,0.7692564188062687,0.9028871391076116,0.6750861079219288,0.691358024691358,0.7959094865100087,0.0116337438018948,0.0096448228647007,0.002644887433917,0.006529674025311,0.0080433719331862,0.0076932907491782,0.0053634918657522,0.0112212089763697,0.0132522878337351,0.00840752635886,multiblimp/results/HPLT/hplt2c_spa_checkpoints/checkpoint_0037000/all.csv
HPLT/hplt2c_spa_checkpoints,checkpoint_0038000,0.8909090909090909,0.6572286572286572,0.9822904368358912,0.8681318681318682,0.5534968684759917,0.7702567522507503,0.90748031496063,0.6848450057405281,0.6814814814814815,0.8050478677110531,0.0112348069209695,0.0098308113456783,0.0026165048844909,0.0067029050048921,0.0080307681593638,0.0076815860911609,0.0052484153626367,0.0111309996232835,0.0133661470259907,0.0082641812711374,multiblimp/results/HPLT/hplt2c_spa_checkpoints/checkpoint_0038000/all.csv
HPLT/hplt2c_spa_checkpoints,checkpoint_0039000,0.8974025974025974,0.6576576576576577,0.9811097992916176,0.8736263736263736,0.5456680584551148,0.7792597532510837,0.902230971128609,0.6739380022962113,0.7251028806584362,0.7959094865100087,0.0109349419429494,0.0098278634303766,0.0027006901493496,0.0065825077689717,0.0080433719331862,0.0075734480771072,0.0053796253938596,0.0112314541957336,0.0128084557049914,0.00840752635886,multiblimp/results/HPLT/hplt2c_spa_checkpoints/checkpoint_0039000/all.csv
HPLT/hplt2c_spa_checkpoints,checkpoint_0040000,0.8883116883116883,0.6636636636636637,0.9846517119244392,0.8873626373626373,0.5461899791231732,0.7789263087695899,0.9110892388451444,0.6607347876004592,0.691358024691358,0.8159268929503917,0.0113511846581553,0.0097856522413252,0.0024387594126785,0.0062631396315063,0.0080425941670882,0.0075775443131661,0.0051552548715451,0.0113438160714369,0.0132522878337351,0.0080843625800022,multiblimp/results/HPLT/hplt2c_spa_checkpoints/checkpoint_0040000/all.csv
HPLT/hplt2c_spa_checkpoints,checkpoint_0041000,0.8961038961038961,0.6598026598026598,0.9815033451397088,0.8897174254317112,0.5490605427974948,0.7949316438812938,0.910761154855643,0.6630309988518944,0.7374485596707819,0.8128807658833769,0.0109959675897791,0.0098129898833356,0.0026729458210312,0.006205542931518,0.0080381570313376,0.0073726901919209,0.0051638276530813,0.0113249897269427,0.012623649551219,0.0081357506058157,multiblimp/results/HPLT/hplt2c_spa_checkpoints/checkpoint_0041000/all.csv
HPLT/hplt2c_spa_checkpoints,checkpoint_0042000,0.8922077922077922,0.6778206778206778,0.9838646202282566,0.8795133437990581,0.545929018789144,0.7892630876958986,0.9110892388451444,0.6549942594718714,0.7185185185185186,0.8107049608355091,0.011175869630098,0.0096791027833384,0.0024995103252326,0.0064489792639824,0.0080429841643199,0.0074471991798317,0.0051552548715451,0.0113895832202238,0.012901961986393,0.0081719559960137,multiblimp/results/HPLT/hplt2c_spa_checkpoints/checkpoint_0042000/all.csv
HPLT/hplt2c_spa_checkpoints,checkpoint_0043000,0.8987012987012987,0.6666666666666666,0.9822904368358912,0.8901098901098901,0.5456680584551148,0.7879293097699233,0.9146981627296588,0.6492537313432836,0.720164609053498,0.8154917319408181,0.0108733723614872,0.0097638838925277,0.0026165048844909,0.006195857279249,0.0080433719331862,0.0074644140214777,0.0050595351182764,0.0114335127809486,0.0128789088091922,0.0080917542584207,multiblimp/results/HPLT/hplt2c_spa_checkpoints/checkpoint_0043000/all.csv
HPLT/hplt2c_spa_checkpoints,checkpoint_0044000,0.8935064935064935,0.6881166881166881,0.984258166076348,0.8744113029827315,0.5399269311064718,0.7912637545848616,0.9087926509186351,0.6526980482204363,0.731687242798354,0.8085291557876414,0.0111164228321033,0.0095952429863656,0.0024693340440616,0.0065649805978918,0.0080513397038136,0.0074211521739039,0.0052148261961017,0.011407374346335,0.0127114549786593,0.0082077506946813,multiblimp/results/HPLT/hplt2c_spa_checkpoints/checkpoint_0044000/all.csv
HPLT/hplt2c_spa_checkpoints,checkpoint_0045000,0.9025974025974026,0.6902616902616903,0.9858323494687132,0.8846153846153846,0.5464509394572025,0.8029343114371457,0.9124015748031497,0.6647531572904707,0.7267489711934156,0.8237597911227154,0.0106853055685496,0.0095770821023603,0.002344488559904,0.0063292388553981,0.008042201941167,0.007263689699277,0.0051207512668266,0.0113106737931429,0.0127845361857099,0.0079483646295198,multiblimp/results/HPLT/hplt2c_spa_checkpoints/checkpoint_0045000/all.csv
HPLT/hplt2c_spa_checkpoints,checkpoint_0046000,0.9025974025974026,0.6864006864006864,0.9846517119244392,0.8952119309262166,0.5529749478079332,0.7985995331777259,0.9156824146981628,0.648105625717566,0.7111111111111111,0.8211488250652742,0.0106853055685496,0.0096095990929542,0.0024387594126785,0.0060676306690711,0.0080316709814239,0.0073232950105776,0.0050329664561425,0.0114420800606413,0.0130030733551483,0.0079943254504573,multiblimp/results/HPLT/hplt2c_spa_checkpoints/checkpoint_0046000/all.csv
HPLT/hplt2c_spa_checkpoints,checkpoint_0047000,0.8987012987012987,0.6833976833976834,0.984258166076348,0.8956043956043956,0.5487995824634656,0.8029343114371457,0.9209317585301836,0.648105625717566,0.7168724279835391,0.8289817232375979,0.0108733723614872,0.0096343553034208,0.0024693340440616,0.0060575848046085,0.0080385715624066,0.007263689699277,0.0048877308586316,0.0114420800606413,0.0129248014998734,0.0078545033391549,multiblimp/results/HPLT/hplt2c_spa_checkpoints/checkpoint_0047000/all.csv
HPLT/hplt2c_spa_checkpoints,checkpoint_0047684,,,,,,,,,,,,,,,,,,,,,multiblimp/results/HPLT/hplt2c_spa_checkpoints/checkpoint_0047684/all.csv
HPLT/hplt2c_spa_checkpoints,main,0.9012987012987012,0.6872586872586872,0.9838646202282566,0.8948194662480377,0.5501043841336117,0.8072690896965655,0.9192913385826772,0.6458094144661309,0.7144032921810699,0.8268059181897301,0.0107485639231647,0.0096024401670959,0.0024995103252326,0.0060776499821864,0.0080364765797555,0.0072027213771898,0.004933773125488,0.0114589973035957,0.0129586626190362,0.0078939305279581,multiblimp/results/HPLT/hplt2c_spa_checkpoints/main/all.csv
HPLT/hplt2c_tur_checkpoints,checkpoint_0001000,0.6610389610389611,0.5525525525525525,0.6741440377804014,0.6322605965463108,0.5331419624217119,0.545515171723908,0.6151574803149606,0.7571756601607348,0.6502057613168725,0.6740644038294169,0.0170585870910283,0.0102988012118293,0.0092979424184842,0.0095525304373018,0.0080593701597149,0.0090923234927316,0.0088130695629033,0.0102735456598639,0.0136818112194484,0.0097778097139504,multiblimp/results/HPLT/hplt2c_tur_checkpoints/checkpoint_0001000/all.csv
HPLT/hplt2c_tur_checkpoints,checkpoint_0002000,0.6701298701298701,0.6181896181896182,0.6898858717040536,0.6660125588697017,0.5563674321503131,0.5721907302434145,0.6502624671916011,0.8869115958668198,0.674074074074074,0.7210617928633595,0.0169435973154016,0.0100626781787346,0.0091758661374911,0.0093434349364623,0.008025642499153,0.0090345655095835,0.0086378962499651,0.0075879616793735,0.0134469913943558,0.0093554618566803,multiblimp/results/HPLT/hplt2c_tur_checkpoints/checkpoint_0002000/all.csv
HPLT/hplt2c_tur_checkpoints,checkpoint_0003000,0.6896103896103896,0.61003861003861,0.6733569460842188,0.6467817896389325,0.5404488517745303,0.5658552850950317,0.6351706036745407,0.936280137772675,0.6979423868312757,0.7127937336814621,0.0166728607596724,0.0101022550651123,0.0093037290354308,0.0094689260080038,0.0080506598361255,0.0090506905155326,0.0087193201906659,0.0058521607079127,0.0131724494722586,0.0094385195552631,multiblimp/results/HPLT/hplt2c_tur_checkpoints/checkpoint_0003000/all.csv
HPLT/hplt2c_tur_checkpoints,checkpoint_0004000,0.7064935064935065,0.6374946374946375,0.6942148760330579,0.6840659340659341,0.5441022964509394,0.565188396132044,0.6381233595800525,0.947187141216992,0.6864197530864198,0.7249782419495213,0.0164103400954024,0.0099569046655667,0.0091401390387651,0.0092097427235893,0.0080456517686251,0.0090523002076595,0.0087041249147139,0.0053587520143826,0.0133100931923658,0.0093147456644054,multiblimp/results/HPLT/hplt2c_tur_checkpoints/checkpoint_0004000/all.csv
HPLT/hplt2c_tur_checkpoints,checkpoint_0005000,0.7363636363636363,0.6177606177606177,0.6812278630460449,0.6946624803767661,0.5469728601252609,0.5678559519839946,0.651246719160105,0.9644087256027556,0.6699588477366255,0.7145343777197564,0.0158782801664853,0.0100648356535517,0.0092445131765184,0.0091238323425208,0.0080414108019496,0.0090457613569168,0.0086322586319578,0.0044389296234656,0.0134902491862771,0.0094213569758087,multiblimp/results/HPLT/hplt2c_tur_checkpoints/checkpoint_0005000/all.csv
HPLT/hplt2c_tur_checkpoints,checkpoint_0006000,0.7324675324675325,0.6147576147576148,0.670995670995671,0.6919152276295133,0.5474947807933194,0.557519173057686,0.6505905511811023,0.9753157290470724,0.7069958847736626,0.7397737162750218,0.0159528056543276,0.0100797057272682,0.009320910391357,0.0091466455364698,0.0080406107440359,0.0090696159908598,0.0086360215421094,0.0037175660315427,0.0130574136955636,0.0091527166180236,multiblimp/results/HPLT/hplt2c_tur_checkpoints/checkpoint_0006000/all.csv
HPLT/hplt2c_tur_checkpoints,checkpoint_0007000,0.7363636363636363,0.6529386529386529,0.6910665092483275,0.6711145996860283,0.55741127348643,0.5621873957985996,0.6420603674540682,0.9753157290470724,0.6831275720164609,0.6906005221932114,0.0158782801664853,0.0098598016143984,0.009166215989286,0.0093072403445572,0.0080237113650798,0.0090593377131662,0.0086833107641257,0.0037175660315427,0.0133476556523406,0.0096426904936507,multiblimp/results/HPLT/hplt2c_tur_checkpoints/checkpoint_0007000/all.csv
